event_id,threat_type,severity,risk_score,current_status,predicted_next_status
8888,IDOR,Critical,100,Fixed,Fixed
8889,CSRF,Critical,66,Discovered,Verified
8890,Misconfiguration,High,87,Verified,Fixed
8891,Open Redirect,Medium,13,Exploitable,Verified
8892,Misconfiguration,Medium,57,Verified,Exploitable
8893,Path Traversal,High,65,Discovered,Verified
8894,CSRF,Medium,20,Verified,Exploitable
8895,XSS,Medium,15,Fixed,Fixed
8896,RCE,Medium,98,Discovered,Verified
8897,IDOR,Medium,31,Discovered,Exploitable
8898,SQL Injection,Medium,13,Fixed,Fixed
8899,XSS,Medium,0,Fixed,Fixed
8900,CSRF,Low,91,Verified,Exploitable
8901,Path Traversal,High,91,Verified,Exploitable
8902,SQL Injection,Critical,59,Discovered,Verified
8903,SQL Injection,High,24,Verified,Exploitable
8904,Misconfiguration,High,3,Verified,Exploitable
8905,XSS,High,49,Verified,Exploitable
8906,Path Traversal,High,20,Verified,Exploitable
8907,CSRF,Medium,92,Verified,Exploitable
8908,Open Redirect,High,82,Fixed,Fixed
8909,Path Traversal,High,41,Exploitable,Exploitable
8910,SQL Injection,High,61,Discovered,Verified
8911,SQL Injection,Low,25,Verified,Exploitable
8912,IDOR,Low,76,Discovered,Verified
8913,IDOR,Low,38,Exploitable,Exploitable
8914,CSRF,Low,38,Verified,Exploitable
8915,Open Redirect,Low,88,Exploitable,Exploitable
8916,Misconfiguration,High,86,Fixed,Fixed
8917,Open Redirect,Medium,0,Fixed,Fixed
8918,Path Traversal,Low,13,Discovered,Discovered
8919,IDOR,Medium,20,Fixed,Fixed
8920,IDOR,Critical,79,Verified,Exploitable
8921,IDOR,Critical,87,Exploitable,Exploitable
8922,Path Traversal,Low,24,Verified,Exploitable
8923,Path Traversal,High,3,Exploitable,Fixed
8924,Path Traversal,High,63,Exploitable,Exploitable
8925,Misconfiguration,Low,68,Exploitable,Exploitable
8926,SQL Injection,High,10,Fixed,Fixed
8927,Open Redirect,Medium,96,Exploitable,Verified
8928,XSS,High,91,Verified,Verified
8929,Open Redirect,High,6,Discovered,Verified
8930,Open Redirect,Critical,43,Verified,Exploitable
8931,SQL Injection,Medium,86,Fixed,Fixed
8932,Path Traversal,Low,9,Verified,Fixed
8933,RCE,Low,12,Fixed,Fixed
8934,Misconfiguration,Critical,100,Exploitable,Verified
8935,Misconfiguration,Medium,35,Exploitable,Exploitable
8936,RCE,Medium,80,Discovered,Verified
8937,SQL Injection,High,25,Discovered,Verified
8938,Misconfiguration,High,75,Discovered,Discovered
8939,Open Redirect,Low,32,Discovered,Verified
8940,CSRF,Low,53,Discovered,Verified
8941,Misconfiguration,High,47,Fixed,Fixed
8942,RCE,Medium,7,Verified,Exploitable
8943,Path Traversal,Critical,69,Exploitable,Exploitable
8944,XSS,Low,83,Discovered,Verified
8945,Path Traversal,Critical,4,Exploitable,Exploitable
8946,XSS,Low,5,Exploitable,Fixed
8947,CSRF,Medium,12,Fixed,Fixed
8948,RCE,High,70,Exploitable,Exploitable
8949,RCE,Low,71,Discovered,Verified
8950,Path Traversal,Medium,65,Exploitable,Exploitable
8951,Path Traversal,High,40,Exploitable,Fixed
8952,IDOR,Critical,44,Verified,Exploitable
8953,SQL Injection,High,62,Discovered,Discovered
8954,Misconfiguration,Medium,38,Discovered,Exploitable
8955,Open Redirect,Critical,67,Fixed,Fixed
8956,CSRF,Critical,99,Exploitable,Exploitable
8957,RCE,Low,83,Discovered,Verified
8958,Open Redirect,High,32,Discovered,Verified
8959,Misconfiguration,Low,73,Exploitable,Verified
8960,Open Redirect,Critical,29,Exploitable,Exploitable
8961,RCE,Low,17,Exploitable,Exploitable
8962,Path Traversal,Low,22,Discovered,Verified
8963,XSS,High,29,Discovered,Verified
8964,SQL Injection,High,20,Fixed,Fixed
8965,RCE,Medium,41,Verified,Exploitable
8966,Misconfiguration,Low,7,Verified,Exploitable
8967,XSS,High,75,Exploitable,Exploitable
8968,CSRF,High,53,Exploitable,Fixed
8969,Misconfiguration,High,23,Discovered,Verified
8970,SQL Injection,Low,68,Verified,Exploitable
8971,SQL Injection,High,94,Discovered,Verified
8972,CSRF,Medium,28,Exploitable,Fixed
8973,Path Traversal,Critical,14,Discovered,Verified
8974,SQL Injection,Low,100,Verified,Discovered
8975,XSS,Medium,42,Fixed,Discovered
8976,Open Redirect,Medium,48,Exploitable,Fixed
8977,Misconfiguration,High,27,Exploitable,Exploitable
8978,RCE,High,59,Verified,Verified
8979,XSS,Critical,21,Verified,Exploitable
8980,RCE,Low,2,Exploitable,Exploitable
8981,SQL Injection,Medium,98,Verified,Exploitable
8982,Path Traversal,Low,59,Exploitable,Exploitable
8983,Misconfiguration,Critical,36,Verified,Verified
8984,Open Redirect,Medium,11,Fixed,Fixed
8985,CSRF,Critical,42,Discovered,Verified
8986,Open Redirect,Medium,3,Fixed,Fixed
8987,Path Traversal,Medium,100,Fixed,Fixed
8988,RCE,Medium,64,Fixed,Fixed
8989,IDOR,High,30,Exploitable,Exploitable
8990,Misconfiguration,High,26,Discovered,Verified
8991,CSRF,Critical,64,Exploitable,Fixed
8992,CSRF,Critical,48,Discovered,Verified
8993,RCE,High,19,Discovered,Verified
8994,SQL Injection,High,7,Fixed,Fixed
8995,XSS,High,96,Discovered,Discovered
8996,CSRF,High,82,Fixed,Fixed
8997,Open Redirect,Low,30,Verified,Fixed
8998,CSRF,Low,70,Exploitable,Exploitable
8999,IDOR,Critical,75,Discovered,Verified
9000,Open Redirect,Medium,82,Fixed,Fixed
9001,RCE,Critical,41,Verified,Verified
9002,XSS,Medium,12,Fixed,Fixed
9003,XSS,Medium,99,Exploitable,Exploitable
9004,SQL Injection,High,99,Discovered,Fixed
9005,Open Redirect,Medium,17,Exploitable,Exploitable
9006,RCE,Medium,82,Exploitable,Fixed
9007,RCE,Low,54,Fixed,Fixed
9008,Path Traversal,Medium,34,Exploitable,Exploitable
9009,IDOR,Low,37,Fixed,Fixed
9010,RCE,Critical,31,Discovered,Verified
9011,IDOR,Critical,87,Verified,Exploitable
9012,CSRF,Low,78,Discovered,Verified
9013,Open Redirect,Critical,30,Verified,Exploitable
9014,Path Traversal,Low,48,Fixed,Fixed
9015,Path Traversal,Critical,62,Verified,Exploitable
9016,CSRF,High,92,Fixed,Fixed
9017,CSRF,High,69,Verified,Verified
9018,RCE,Critical,82,Fixed,Fixed
9019,Misconfiguration,Critical,57,Discovered,Verified
9020,SQL Injection,Low,21,Discovered,Exploitable
9021,Misconfiguration,Medium,61,Verified,Exploitable
9022,Misconfiguration,Low,89,Verified,Verified
9023,SQL Injection,Critical,45,Exploitable,Exploitable
9024,Open Redirect,Medium,90,Fixed,Fixed
9025,CSRF,Critical,15,Verified,Exploitable
9026,RCE,Critical,56,Discovered,Verified
9027,XSS,Critical,65,Exploitable,Verified
9028,SQL Injection,Medium,59,Fixed,Fixed
9029,RCE,Critical,50,Exploitable,Fixed
9030,SQL Injection,High,54,Verified,Exploitable
9031,Misconfiguration,Low,74,Fixed,Discovered
9032,Path Traversal,Low,27,Fixed,Fixed
9033,Path Traversal,High,34,Verified,Exploitable
9034,Path Traversal,Critical,89,Fixed,Fixed
9035,Open Redirect,Low,39,Verified,Exploitable
9036,Misconfiguration,High,45,Exploitable,Verified
9037,XSS,Low,10,Fixed,Fixed
9038,RCE,High,86,Fixed,Fixed
9039,CSRF,High,95,Exploitable,Fixed
9040,Open Redirect,High,21,Exploitable,Exploitable
9041,Open Redirect,Low,48,Fixed,Fixed
9042,Path Traversal,High,8,Discovered,Verified
9043,CSRF,Low,41,Fixed,Fixed
9044,SQL Injection,Medium,63,Fixed,Fixed
9045,SQL Injection,High,76,Verified,Exploitable
9046,CSRF,High,92,Verified,Exploitable
9047,SQL Injection,Medium,86,Fixed,Fixed
9048,RCE,Medium,14,Exploitable,Fixed
9049,SQL Injection,Medium,37,Exploitable,Exploitable
9050,XSS,Critical,33,Exploitable,Fixed
9051,Misconfiguration,Low,17,Discovered,Verified
9052,CSRF,Low,88,Fixed,Fixed
9053,Open Redirect,Low,60,Discovered,Verified
9054,Path Traversal,High,6,Exploitable,Fixed
9055,XSS,Low,88,Discovered,Verified
9056,Path Traversal,High,85,Verified,Verified
9057,CSRF,Low,43,Exploitable,Fixed
9058,XSS,Medium,69,Verified,Verified
9059,Misconfiguration,High,62,Exploitable,Exploitable
9060,SQL Injection,Critical,2,Verified,Verified
9061,CSRF,Critical,1,Fixed,Fixed
9062,Misconfiguration,Critical,18,Discovered,Verified
9063,Misconfiguration,Medium,6,Exploitable,Exploitable
9064,Path Traversal,Low,49,Exploitable,Verified
9065,IDOR,Low,11,Exploitable,Exploitable
9066,RCE,Low,26,Verified,Exploitable
9067,CSRF,Low,82,Exploitable,Verified
9068,Open Redirect,Medium,60,Discovered,Verified
9069,XSS,Medium,70,Fixed,Fixed
9070,SQL Injection,Low,82,Exploitable,Exploitable
9071,SQL Injection,Medium,26,Discovered,Verified
9072,SQL Injection,High,71,Exploitable,Exploitable
9073,Misconfiguration,High,51,Discovered,Verified
9074,Misconfiguration,Low,39,Discovered,Verified
9075,SQL Injection,High,64,Exploitable,Exploitable
9076,Path Traversal,Low,72,Discovered,Fixed
9077,IDOR,Medium,39,Verified,Discovered
9078,RCE,High,12,Discovered,Verified
9079,CSRF,Low,60,Exploitable,Exploitable
9080,Path Traversal,Low,60,Fixed,Fixed
9081,RCE,Medium,24,Fixed,Fixed
9082,CSRF,High,99,Verified,Exploitable
9083,XSS,Medium,97,Fixed,Fixed
9084,Path Traversal,High,32,Exploitable,Exploitable
9085,CSRF,High,83,Discovered,Verified
9086,XSS,Medium,59,Exploitable,Exploitable
9087,Open Redirect,Medium,42,Fixed,Fixed
9088,IDOR,Critical,80,Fixed,Exploitable
9089,SQL Injection,High,58,Exploitable,Exploitable
9090,Open Redirect,Critical,41,Exploitable,Exploitable
9091,IDOR,High,100,Discovered,Verified
9092,Open Redirect,Low,28,Discovered,Verified
9093,Path Traversal,High,66,Fixed,Fixed
9094,RCE,Low,62,Exploitable,Exploitable
9095,RCE,Medium,46,Discovered,Verified
9096,SQL Injection,Low,67,Exploitable,Exploitable
9097,RCE,Medium,4,Exploitable,Exploitable
9098,IDOR,Low,5,Verified,Exploitable
9099,SQL Injection,Medium,5,Discovered,Verified
9100,XSS,High,79,Fixed,Fixed
9101,IDOR,Critical,75,Discovered,Verified
9102,XSS,Medium,19,Verified,Exploitable
9103,CSRF,Low,28,Fixed,Fixed
9104,Misconfiguration,Medium,29,Verified,Fixed
9105,SQL Injection,High,45,Fixed,Fixed
9106,CSRF,Critical,33,Verified,Exploitable
9107,XSS,Critical,30,Discovered,Verified
9108,Misconfiguration,Low,54,Exploitable,Exploitable
9109,RCE,High,78,Verified,Exploitable
9110,XSS,Low,70,Fixed,Fixed
9111,Path Traversal,Critical,17,Discovered,Verified
9112,XSS,Critical,67,Verified,Exploitable
9113,XSS,Low,19,Exploitable,Fixed
9114,Misconfiguration,Critical,9,Fixed,Fixed
9115,RCE,Critical,21,Fixed,Fixed
9116,RCE,Medium,62,Exploitable,Exploitable
9117,CSRF,Low,22,Verified,Exploitable
9118,XSS,High,91,Fixed,Fixed
9119,Path Traversal,Low,70,Discovered,Discovered
9120,RCE,Medium,37,Fixed,Fixed
9121,CSRF,Critical,15,Exploitable,Exploitable
9122,CSRF,Low,79,Discovered,Verified
9123,Misconfiguration,Low,68,Verified,Exploitable
9124,Path Traversal,High,93,Exploitable,Exploitable
9125,Misconfiguration,Low,82,Exploitable,Exploitable
9126,XSS,Medium,3,Verified,Exploitable
9127,CSRF,Low,85,Fixed,Fixed
9128,IDOR,Low,26,Fixed,Fixed
9129,Path Traversal,Critical,52,Discovered,Verified
9130,Misconfiguration,Medium,0,Discovered,Verified
9131,Open Redirect,Critical,10,Exploitable,Exploitable
9132,RCE,High,50,Discovered,Exploitable
9133,Open Redirect,Medium,65,Discovered,Verified
9134,CSRF,Critical,48,Exploitable,Fixed
9135,Path Traversal,High,75,Discovered,Verified
9136,Open Redirect,Medium,100,Fixed,Fixed
9137,CSRF,High,40,Exploitable,Fixed
9138,CSRF,Critical,64,Discovered,Verified
9139,XSS,High,39,Fixed,Exploitable
9140,Path Traversal,High,48,Verified,Exploitable
9141,RCE,Critical,100,Exploitable,Fixed
9142,SQL Injection,Medium,9,Fixed,Fixed
9143,Open Redirect,Medium,65,Exploitable,Exploitable
9144,IDOR,Low,11,Fixed,Fixed
9145,RCE,Critical,77,Discovered,Verified
9146,RCE,Medium,21,Discovered,Exploitable
9147,RCE,Critical,48,Discovered,Discovered
9148,Misconfiguration,High,60,Fixed,Fixed
9149,CSRF,High,95,Verified,Exploitable
9150,Path Traversal,Low,42,Exploitable,Fixed
9151,Misconfiguration,Low,78,Exploitable,Exploitable
9152,SQL Injection,Critical,17,Exploitable,Exploitable
9153,Open Redirect,Medium,41,Fixed,Fixed
9154,RCE,High,81,Verified,Exploitable
9155,Misconfiguration,High,91,Verified,Exploitable
9156,Path Traversal,Low,14,Discovered,Verified
9157,CSRF,Low,74,Discovered,Verified
9158,RCE,Low,65,Exploitable,Exploitable
9159,XSS,Medium,55,Exploitable,Fixed
9160,Open Redirect,Critical,21,Exploitable,Exploitable
9161,SQL Injection,High,33,Fixed,Fixed
9162,Open Redirect,High,13,Discovered,Verified
9163,IDOR,Critical,7,Discovered,Exploitable
9164,Open Redirect,Low,77,Verified,Exploitable
9165,Misconfiguration,Low,80,Verified,Exploitable
9166,Misconfiguration,Low,14,Fixed,Exploitable
9167,IDOR,Medium,10,Discovered,Discovered
9168,SQL Injection,Medium,93,Discovered,Verified
9169,RCE,Low,89,Verified,Verified
9170,RCE,Medium,68,Verified,Exploitable
9171,SQL Injection,Medium,67,Exploitable,Verified
9172,SQL Injection,Medium,63,Verified,Verified
9173,Path Traversal,Medium,76,Verified,Exploitable
9174,XSS,Low,99,Verified,Exploitable
9175,CSRF,Critical,10,Exploitable,Discovered
9176,RCE,Critical,91,Discovered,Discovered
9177,Open Redirect,Medium,67,Exploitable,Fixed
9178,RCE,Medium,28,Exploitable,Fixed
9179,Path Traversal,High,48,Exploitable,Fixed
9180,Open Redirect,Medium,2,Verified,Exploitable
9181,Misconfiguration,Medium,15,Verified,Exploitable
9182,Misconfiguration,Critical,53,Fixed,Fixed
9183,Misconfiguration,High,67,Verified,Exploitable
9184,Open Redirect,Medium,68,Fixed,Fixed
9185,XSS,Critical,55,Discovered,Verified
9186,Misconfiguration,High,13,Discovered,Verified
9187,IDOR,Critical,51,Fixed,Fixed
9188,RCE,Critical,64,Fixed,Verified
9189,SQL Injection,Low,64,Discovered,Exploitable
9190,Misconfiguration,Medium,28,Exploitable,Exploitable
9191,Open Redirect,Medium,74,Fixed,Fixed
9192,RCE,Critical,59,Exploitable,Exploitable
9193,Misconfiguration,Medium,89,Discovered,Verified
9194,RCE,High,38,Discovered,Discovered
9195,RCE,Medium,70,Fixed,Fixed
9196,RCE,Critical,67,Fixed,Fixed
9197,RCE,Low,1,Exploitable,Exploitable
9198,XSS,High,38,Exploitable,Exploitable
9199,SQL Injection,High,89,Exploitable,Verified
9200,RCE,Critical,34,Discovered,Discovered
9201,XSS,Low,12,Exploitable,Exploitable
9202,SQL Injection,High,45,Fixed,Fixed
9203,Misconfiguration,Critical,58,Fixed,Fixed
9204,XSS,Medium,30,Verified,Exploitable
9205,Misconfiguration,Medium,21,Fixed,Fixed
9206,SQL Injection,Low,40,Exploitable,Exploitable
9207,SQL Injection,Medium,81,Verified,Exploitable
9208,Path Traversal,Medium,17,Exploitable,Exploitable
9209,SQL Injection,Low,11,Verified,Exploitable
9210,IDOR,High,33,Fixed,Fixed
9211,RCE,Low,40,Discovered,Verified
9212,IDOR,Critical,78,Verified,Exploitable
9213,XSS,Medium,49,Discovered,Verified
9214,IDOR,Critical,41,Verified,Exploitable
9215,XSS,Low,53,Fixed,Fixed
9216,IDOR,Critical,69,Fixed,Fixed
9217,RCE,Critical,26,Fixed,Fixed
9218,Path Traversal,Low,49,Discovered,Verified
9219,Path Traversal,High,84,Fixed,Fixed
9220,SQL Injection,Medium,23,Fixed,Fixed
9221,Open Redirect,Low,4,Fixed,Fixed
9222,SQL Injection,High,49,Exploitable,Fixed
9223,Misconfiguration,High,31,Exploitable,Fixed
9224,SQL Injection,High,51,Fixed,Fixed
9225,RCE,Critical,34,Exploitable,Exploitable
9226,Open Redirect,High,56,Fixed,Fixed
9227,SQL Injection,Low,60,Discovered,Verified
9228,Open Redirect,Medium,56,Fixed,Fixed
9229,Open Redirect,High,24,Discovered,Verified
9230,IDOR,High,74,Exploitable,Verified
9231,RCE,Low,13,Fixed,Fixed
9232,Path Traversal,Low,18,Discovered,Verified
9233,Misconfiguration,Medium,73,Discovered,Discovered
9234,IDOR,Critical,64,Fixed,Fixed
9235,Misconfiguration,High,63,Discovered,Verified
9236,Path Traversal,High,88,Discovered,Exploitable
9237,Misconfiguration,Medium,100,Fixed,Fixed
9238,Path Traversal,High,6,Fixed,Fixed
9239,RCE,Low,79,Discovered,Exploitable
9240,Open Redirect,Critical,66,Verified,Discovered
9241,Path Traversal,Medium,69,Discovered,Verified
9242,SQL Injection,Low,48,Verified,Exploitable
9243,CSRF,Low,46,Discovered,Discovered
9244,Open Redirect,Low,10,Fixed,Fixed
9245,IDOR,Medium,69,Fixed,Fixed
9246,CSRF,Medium,43,Verified,Verified
9247,IDOR,Medium,28,Fixed,Fixed
9248,IDOR,Low,57,Exploitable,Fixed
9249,Open Redirect,Critical,72,Discovered,Verified
9250,SQL Injection,High,51,Exploitable,Exploitable
9251,Misconfiguration,Critical,88,Fixed,Fixed
9252,Open Redirect,Medium,79,Discovered,Verified
9253,Path Traversal,Low,28,Verified,Exploitable
9254,XSS,High,39,Exploitable,Fixed
9255,CSRF,Medium,65,Verified,Fixed
9256,CSRF,Critical,25,Verified,Verified
9257,Path Traversal,High,41,Fixed,Fixed
9258,Misconfiguration,Critical,9,Discovered,Verified
9259,XSS,Low,29,Verified,Exploitable
9260,Open Redirect,High,31,Fixed,Fixed
9261,Path Traversal,Critical,21,Discovered,Verified
9262,Misconfiguration,High,55,Exploitable,Exploitable
9263,CSRF,High,88,Exploitable,Exploitable
9264,IDOR,High,36,Verified,Exploitable
9265,Path Traversal,Critical,9,Exploitable,Exploitable
9266,XSS,Low,15,Discovered,Verified
9267,Path Traversal,High,36,Discovered,Verified
9268,Path Traversal,Low,47,Exploitable,Exploitable
9269,Misconfiguration,Medium,11,Fixed,Fixed
9270,Open Redirect,Critical,52,Verified,Exploitable
9271,SQL Injection,High,82,Exploitable,Verified
9272,Misconfiguration,Critical,78,Verified,Verified
9273,Open Redirect,High,72,Exploitable,Exploitable
9274,XSS,Low,73,Verified,Exploitable
9275,SQL Injection,Low,65,Discovered,Verified
9276,RCE,Critical,57,Verified,Verified
9277,Open Redirect,Low,82,Exploitable,Exploitable
9278,RCE,Medium,90,Verified,Exploitable
9279,SQL Injection,Critical,100,Verified,Exploitable
9280,Path Traversal,Medium,42,Fixed,Fixed
9281,RCE,Medium,13,Fixed,Fixed
9282,Path Traversal,Medium,90,Fixed,Fixed
9283,Misconfiguration,Low,53,Exploitable,Exploitable
9284,Open Redirect,High,75,Discovered,Verified
9285,Path Traversal,Low,13,Verified,Exploitable
9286,RCE,High,14,Exploitable,Exploitable
9287,RCE,Critical,57,Verified,Exploitable
9288,Path Traversal,High,91,Exploitable,Exploitable
9289,Path Traversal,Critical,19,Verified,Exploitable
9290,IDOR,High,55,Verified,Fixed
9291,Misconfiguration,Critical,74,Fixed,Fixed
9292,SQL Injection,Medium,54,Fixed,Verified
9293,SQL Injection,Critical,84,Exploitable,Fixed
9294,XSS,Low,73,Exploitable,Verified
9295,CSRF,Low,33,Fixed,Fixed
9296,Path Traversal,Medium,96,Discovered,Verified
9297,IDOR,Low,97,Discovered,Verified
9298,CSRF,Medium,70,Discovered,Verified
9299,Open Redirect,High,17,Exploitable,Fixed
9300,IDOR,Low,35,Fixed,Fixed
9301,XSS,Low,12,Verified,Verified
9302,IDOR,Critical,40,Exploitable,Fixed
9303,CSRF,Low,51,Fixed,Fixed
9304,Path Traversal,High,75,Fixed,Fixed
9305,RCE,Medium,38,Fixed,Fixed
9306,SQL Injection,High,54,Exploitable,Verified
9307,Open Redirect,Critical,75,Fixed,Fixed
9308,XSS,Low,47,Verified,Exploitable
9309,Misconfiguration,Critical,84,Discovered,Verified
9310,CSRF,Medium,18,Fixed,Fixed
9311,RCE,Low,22,Discovered,Verified
9312,Misconfiguration,High,90,Verified,Exploitable
9313,RCE,Critical,4,Verified,Exploitable
9314,XSS,High,31,Exploitable,Exploitable
9315,SQL Injection,High,8,Fixed,Fixed
9316,Misconfiguration,Medium,33,Discovered,Verified
9317,XSS,Low,76,Verified,Exploitable
9318,Open Redirect,High,11,Discovered,Verified
9319,Open Redirect,Critical,7,Verified,Verified
9320,RCE,Critical,65,Exploitable,Exploitable
9321,SQL Injection,High,10,Discovered,Verified
9322,RCE,Low,68,Exploitable,Exploitable
9323,IDOR,Low,20,Exploitable,Fixed
9324,CSRF,High,36,Exploitable,Fixed
9325,Misconfiguration,High,94,Exploitable,Exploitable
9326,Path Traversal,High,38,Verified,Exploitable
9327,SQL Injection,Critical,69,Discovered,Verified
9328,Misconfiguration,Critical,96,Fixed,Fixed
9329,SQL Injection,Medium,71,Discovered,Verified
9330,CSRF,High,98,Fixed,Fixed
9331,RCE,Critical,54,Verified,Exploitable
9332,RCE,Low,25,Fixed,Fixed
9333,IDOR,High,92,Fixed,Fixed
9334,Misconfiguration,High,21,Fixed,Fixed
9335,Misconfiguration,Medium,53,Exploitable,Exploitable
9336,SQL Injection,Medium,73,Verified,Discovered
9337,XSS,High,39,Fixed,Fixed
9338,RCE,High,98,Exploitable,Discovered
9339,SQL Injection,Low,41,Exploitable,Verified
9340,Misconfiguration,High,2,Fixed,Fixed
9341,CSRF,Critical,31,Fixed,Fixed
9342,Path Traversal,High,24,Verified,Exploitable
9343,CSRF,High,9,Discovered,Verified
9344,CSRF,High,91,Fixed,Fixed
9345,IDOR,Critical,17,Discovered,Verified
9346,IDOR,High,16,Exploitable,Exploitable
9347,Open Redirect,High,67,Exploitable,Fixed
9348,Path Traversal,Critical,0,Discovered,Verified
9349,CSRF,High,35,Discovered,Verified
9350,IDOR,Critical,69,Verified,Exploitable
9351,Open Redirect,Critical,46,Verified,Exploitable
9352,CSRF,Low,93,Exploitable,Fixed
9353,IDOR,Medium,14,Fixed,Fixed
9354,Path Traversal,High,66,Verified,Verified
9355,Path Traversal,High,28,Verified,Discovered
9356,Misconfiguration,Medium,23,Discovered,Exploitable
9357,Misconfiguration,High,82,Discovered,Verified
9358,IDOR,High,0,Discovered,Exploitable
9359,Misconfiguration,Critical,72,Verified,Exploitable
9360,XSS,Medium,63,Discovered,Fixed
9361,Path Traversal,Medium,74,Exploitable,Exploitable
9362,IDOR,Low,94,Exploitable,Verified
9363,Path Traversal,Critical,55,Exploitable,Exploitable
9364,Open Redirect,High,13,Exploitable,Fixed
9365,IDOR,Critical,72,Exploitable,Exploitable
9366,SQL Injection,Critical,87,Exploitable,Fixed
